Firma,Rok,Kod_S,Kod_C,Kod_R,Wartosc
ErgoHestia,2020,S050102,C0030,R0320,30985000.0
ErgoHestia,2020,S050102,C0040,R0320,1608000.0
ErgoHestia,2020,S050102,C0050,R0320,-1000.0
ErgoHestia,2020,S050102,C0060,R0320,92252000.0
ErgoHestia,2020,S050102,C0070,R0320,4178000.0
ErgoHestia,2020,S050102,C0080,R0320,0.0
ErgoHestia,2020,S050102,C0090,R0320,0.0
ErgoHestia,2020,S050102,C0100,R0320,228000.0
ErgoHestia,2020,S050102,C0110,R0320,4891000.0
ErgoHestia,2020,S050102,C0140,R0320,134694000.0
ErgoHestia,2020,S050102,C0130,R0330,1919000.0
ErgoHestia,2020,S050102,C0140,R0330,1919000.0
ErgoHestia,2020,S050102,C0020,R0340,2032000.0
ErgoHestia,2020,S050102,C0030,R0340,57310000.0
ErgoHestia,2020,S050102,C0040,R0340,2003000.0
ErgoHestia,2020,S050102,C0050,R0340,6468000.0
ErgoHestia,2020,S050102,C0060,R0340,136396000.0
ErgoHestia,2020,S050102,C0070,R0340,25377000.0
ErgoHestia,2020,S050102,C0080,R0340,35832000.0
ErgoHestia,2020,S050102,C0090,R0340,-2000.0
ErgoHestia,2020,S050102,C0100,R0340,24000.0
ErgoHestia,2020,S050102,C0110,R0340,26225000.0
ErgoHestia,2020,S050102,C0120,R0340,0.0
ErgoHestia,2020,S050102,C0130,R0340,-584000.0
ErgoHestia,2020,S050102,C0140,R0340,291082000.0
ErgoHestia,2020,S050102,C0010,R0400,13598000.0
ErgoHestia,2020,S050102,C0020,R0400,21373000.0
ErgoHestia,2020,S050102,C0030,R0400,1368827000.0
ErgoHestia,2020,S050102,C0040,R0400,912298000.0
ErgoHestia,2020,S050102,C0050,R0400,13323000.0
ErgoHestia,2020,S050102,C0060,R0400,292544000.0
ErgoHestia,2020,S050102,C0070,R0400,142229000.0
ErgoHestia,2020,S050102,C0080,R0400,31238000.0
ErgoHestia,2020,S050102,C0090,R0400,291000.0
ErgoHestia,2020,S050102,C0100,R0400,81728000.0
ErgoHestia,2020,S050102,C0110,R0400,21415000.0
ErgoHestia,2020,S050102,C0120,R0400,0.0
ErgoHestia,2020,S050102,C0130,R0400,2503000.0
ErgoHestia,2020,S050102,C0140,R0400,2901367000.0
ErgoHestia,2020,S050102,C0060,R0410,0.0
ErgoHestia,2020,S050102,C0070,R0410,0.0
ErgoHestia,2020,S050102,C0080,R0410,0.0
ErgoHestia,2020,S050102,C0090,R0410,0.0
ErgoHestia,2020,S050102,C0090,R0420,0.0
ErgoHestia,2020,S050102,C0140,R0420,0.0
ErgoHestia,2020,S050102,C0120,R0430,0.0
ErgoHestia,2020,S050102,C0130,R0430,0.0
ErgoHestia,2020,S050102,C0140,R0430,0.0
ErgoHestia,2020,S050102,C0070,R0440,0.0
ErgoHestia,2020,S050102,C0090,R0440,0.0
ErgoHestia,2020,S050102,C0130,R0440,0.0
ErgoHestia,2020,S050102,C0140,R0440,0.0
ErgoHestia,2020,S050102,C0070,R0500,0.0
ErgoHestia,2020,S050102,C0130,R0500,0.0
ErgoHestia,2020,S050102,C0140,R0500,0.0
ErgoHestia,2020,S050102,C0010,R0550,86107000.0
ErgoHestia,2020,S050102,C0020,R0550,134538000.0
ErgoHestia,2020,S050102,C0030,R0550,717196000.0
ErgoHestia,2020,S050102,C0040,R0550,380805000.0
ErgoHestia,2020,S050102,C0050,R0550,7893000.0
ErgoHestia,2020,S050102,C0060,R0550,517560000.0
ErgoHestia,2020,S050102,C0070,R0550,128084000.0
ErgoHestia,2020,S050102,C0080,R0550,21774000.0
ErgoHestia,2020,S050102,C0090,R0550,185000.0
ErgoHestia,2020,S050102,C0100,R0550,78033000.0
ErgoHestia,2020,S050102,C0110,R0550,154855000.0
ErgoHestia,2020,S050102,C0120,R0550,88000.0
ErgoHestia,2020,S050102,C0140,R0550,2227204000.0
ErgoHestia,2020,S050102,C0140,R1200,199305000.0
ErgoHestia,2020,S050102,C0140,R1300,2426509000.0
ErgoHestia,2020,S050102,C0210,R1410,0.0
ErgoHestia,2020,S050102,C0210,R1420,0.0
ErgoHestia,2020,S050102,C0220,| R1510,0.0
ErgoHestia,2020,S050102,C0220,| R1520,0.0
ErgoHestia,2020,S050102,C0210,| R1600,0.0
ErgoHestia,2020,S050102,C0220,| R1600,0.0
ErgoHestia,2020,S050102,C0230,| R1600,0.0
ErgoHestia,2020,S050102,C0210,| R1610,186376000.0
ErgoHestia,2020,S050102,C0220,| R1610,0.0
ErgoHestia,2020,S050102,C0240,| R1610,186376000.0
ErgoHestia,2020,S050102,C0210,| R1620,48152000.0
ErgoHestia,2020,S050102,C0220,| R1620,0.0
ErgoHestia,2020,S050102,C0240,| R1620,48152000.0
ErgoHestia,2020,S050102,C0210,| R1700,138224000.0
ErgoHestia,2020,S050102,C0220,| R1700,0.0
ErgoHestia,2020,S050102,C0230,| R1700,0.0
ErgoHestia,2020,S050102,C0240,| R1700,138224000.0
ErgoHestia,2020,S050102,C0210,R1710,0.0
ErgoHestia,2020,S050102,C0210,| R1720,0.0
ErgoHestia,2020,S050102,C0210,| R1800,0.0
ErgoHestia,2020,S170102,C0150,R0010,0.0
ErgoHestia,2020,S170102,C0180,R0010,0.0
ErgoHestia,2020,S170102,C0020,R0160,10597000.0
ErgoHestia,2020,S170102,C0030,R0160,23472000.0
ErgoHestia,2020,S170102,C0040,R0160,2365053000.0
ErgoHestia,2020,S170102,C0050,R0160,291442000.0
ErgoHestia,2020,S170102,C0060,R0160,15176000.0
ErgoHestia,2020,S170102,C0070,R0160,488898000.0
ErgoHestia,2020,S170102,C0080,R0160,503663000.0
ErgoHestia,2020,S170102,C0090,R0160,43329000.0
ErgoHestia,2020,S170102,C0100,R0160,418000.0
ErgoHestia,2020,S170102,C0110,R0160,15669000.0
ErgoHestia,2020,S170102,C0120,R0160,55183000.0
ErgoHestia,2020,S170102,C0140,R0160,0.0
ErgoHestia,2020,S170102,C0160,R0160,19142000.0
ErgoHestia,2020,S170102,C0170,R0160,3832043000.0
ErgoHestia,2020,S170102,C0030,R0240,1699000.0
ErgoHestia,2020,S170102,C0040,R0240,277702000.0
ErgoHestia,2020,S170102,C0050,R0240,5168000.0
ErgoHestia,2020,S170102,C0060,R0240,1734000.0
ErgoHestia,2020,S170102,C0070,R0240,247962000.0
ErgoHestia,2020,S170102,C0080,R0240,68829000.0
ErgoHestia,2020,S170102,C0090,R0240,25528000.0
ErgoHestia,2020,S170102,C0110,R0240,16000.0
ErgoHestia,2020,S170102,C0120,R0240,34902000.0
ErgoHestia,2020,S170102,C0140,R0240,0.0
ErgoHestia,2020,S170102,C0160,R0240,6754000.0
ErgoHestia,2020,S170102,C0170,R0240,670297000.0
ErgoHestia,2020,S170102,C0020,R0250,10597000.0
ErgoHestia,2020,S170102,C0030,R0250,21773000.0
ErgoHestia,2020,S170102,C0040,R0250,2087352000.0
ErgoHestia,2020,S170102,C0050,R0250,286275000.0
ErgoHestia,2020,S170102,C0060,R0250,13443000.0
ErgoHestia,2020,S170102,C0070,R0250,240935000.0
ErgoHestia,2020,S170102,C0080,R0250,434834000.0
ErgoHestia,2020,S170102,C0090,R0250,17801000.0
ErgoHestia,2020,S170102,C0100,R0250,414000.0
ErgoHestia,2020,S170102,C0110,R0250,15653000.0
ErgoHestia,2020,S170102,C0120,R0250,20281000.0
ErgoHestia,2020,S170102,C0140,R0250,0.0
ErgoHestia,2020,S170102,C0160,R0250,12388000.0
ErgoHestia,2020,S170102,C0170,R0250,3161746000.0
ErgoHestia,2020,S170102,C0020,R0260,14996000.0
ErgoHestia,2020,S170102,C0030,R0260,41505000.0
ErgoHestia,2020,S170102,C0040,R0260,3346109000.0
ErgoHestia,2020,S170102,C0050,R0260,943523000.0
ErgoHestia,2020,S170102,C0060,R0260,18274000.0
ErgoHestia,2020,S170102,C0070,R0260,974344000.0
ErgoHestia,2020,S170102,C0080,R0260,564122000.0
ErgoHestia,2020,S170102,C0090,R0260,194731000.0
ErgoHestia,2020,S170102,C0100,R0260,532000.0
ErgoHestia,2020,S170102,C0110,R0260,82113000.0
ErgoHestia,2020,S170102,C0120,R0260,87452000.0
ErgoHestia,2020,S170102,C0140,R0260,-101000.0
ErgoHestia,2020,S170102,C0160,R0260,18997000.0
ErgoHestia,2020,S170102,C0170,R0260,6286596000.0
ErgoHestia,2020,S170102,C0020,R0270,14996000.0
ErgoHestia,2020,S170102,C0030,R0270,39141000.0
ErgoHestia,2020,S170102,C0040,R0270,3062079000.0
ErgoHestia,2020,S170102,C0050,R0270,939593000.0
ErgoHestia,2020,S170102,C0060,R0270,18590000.0
ErgoHestia,2020,S170102,C0070,R0270,756984000.0
ErgoHestia,2020,S170102,C0080,R0270,503692000.0
ErgoHestia,2020,S170102,C0090,R0270,134445000.0
ErgoHestia,2020,S170102,C0100,R0270,541000.0
ErgoHestia,2020,S170102,C0110,R0270,82080000.0
ErgoHestia,2020,S170102,C0120,R0270,62952000.0
ErgoHestia,2020,S170102,C0140,R0270,-79000.0
ErgoHestia,2020,S170102,C0160,R0270,12789000.0
ErgoHestia,2020,S170102,C0170,R0270,5627804000.0
ErgoHestia,2020,S170102,C0020,R0280,14171000.0
ErgoHestia,2020,S170102,C0030,R0280,14350000.0
ErgoHestia,2020,S170102,C0040,R0280,106935000.0
ErgoHestia,2020,S170102,C0050,R0280,39294000.0
ErgoHestia,2020,S170102,C0060,R0280,1294000.0
ErgoHestia,2020,S170102,C0070,R0280,57017000.0
ErgoHestia,2020,S170102,C0080,R0280,18628000.0
ErgoHestia,2020,S170102,C0090,R0280,7479000.0
ErgoHestia,2020,S170102,C0100,R0280,22000.0
ErgoHestia,2020,S170102,C0110,R0280,3910000.0
ErgoHestia,2020,S170102,C0120,R0280,13724000.0
ErgoHestia,2020,S170102,C0130,R0280,0.0
ErgoHestia,2020,S170102,C0140,R0280,35000.0
ErgoHestia,2020,S170102,C0150,R0280,0.0
ErgoHestia,2020,S170102,C0160,R0280,512000.0
ErgoHestia,2020,S170102,C0170,R0280,277369000.0
ErgoHestia,2020,S170102,C0030,R0290,0.0
ErgoHestia,2020,S170102,C0080,R0290,0.0
ErgoHestia,2020,S170102,C0110,R0290,0.0
ErgoHestia,2020,S170102,C0140,R0290,0.0
ErgoHestia,2020,S170102,C0030,R0300,0.0
ErgoHestia,2020,S170102,C0080,R0300,0.0
ErgoHestia,2020,S170102,C0110,R0300,0.0
ErgoHestia,2020,S170102,C0140,R0300,0.0
ErgoHestia,2020,S170102,C0020,R0310,0.0
ErgoHestia,2020,S170102,C0030,R0310,0.0
ErgoHestia,2020,S170102,C0040,R0310,0.0
ErgoHestia,2020,S170102,C0050,R0310,0.0
ErgoHestia,2020,S170102,C0060,R0310,0.0
ErgoHestia,2020,S170102,C0070,R0310,0.0
ErgoHestia,2020,S170102,C0080,R0310,0.0
ErgoHestia,2020,S170102,C0090,R0310,0.0
ErgoHestia,2020,S170102,C0100,R0310,0.0
ErgoHestia,2020,S170102,C0110,R0310,0.0
ErgoHestia,2020,S170102,C0120,R0310,0.0
ErgoHestia,2020,S170102,C0130,R0310,0.0
ErgoHestia,2020,S170102,C0140,R0310,0.0
ErgoHestia,2020,S170102,C0150,R0310,0.0
ErgoHestia,2020,S170102,C0160,R0310,0.0
ErgoHestia,2020,S170102,C0170,R0310,0.0
ErgoHestia,2020,S170102,C0020,R0320,29166000.0
ErgoHestia,2020,S170102,C0030,R0320,55855000.0
ErgoHestia,2020,S170102,C0040,R0320,3453043000.0
ErgoHestia,2020,S170102,C0050,R0320,982817000.0
ErgoHestia,2020,S170102,C0060,R0320,19569000.0
ErgoHestia,2020,S170102,C0070,R0320,1031361000.0
ErgoHestia,2020,S170102,C0080,R0320,582749000.0
ErgoHestia,2020,S170102,C0090,R0320,202210000.0
ErgoHestia,2020,S170102,C0100,R0320,554000.0
ErgoHestia,2020,S170102,C0110,R0320,86023000.0
ErgoHestia,2020,S170102,C0120,R0320,101176000.0
ErgoHestia,2020,S170102,C0130,R0320,-67000.0
ErgoHestia,2020,S170102,C0140,R0320,19509000.0
ErgoHestia,2020,S170102,C0150,R0320,6563965000.0
ErgoHestia,2020,S170102,C0020,R0330,-1000.0
ErgoHestia,2020,S170102,C0030,R0330,2364000.0
ErgoHestia,2020,S170102,C0040,R0330,284030000.0
ErgoHestia,2020,S170102,C0050,R0330,3930000.0
ErgoHestia,2020,S170102,C0060,R0330,-315000.0
ErgoHestia,2020,S170102,C0070,R0330,217360000.0
ErgoHestia,2020,S170102,C0080,R0330,60429000.0
ErgoHestia,2020,S170102,C0090,R0330,60286000.0
ErgoHestia,2020,S170102,C0100,R0330,-9000.0
ErgoHestia,2020,S170102,C0110,R0330,32000.0
ErgoHestia,2020,S170102,C0120,R0330,24499000.0
ErgoHestia,2020,S170102,C0130,R0330,-22000.0
ErgoHestia,2020,S170102,C0140,R0330,6208000.0
ErgoHestia,2020,S170102,C0150,R0330,658791000.0
ErgoHestia,2020,S170102,C0020,R0340,29167000.0
ErgoHestia,2020,S170102,C0030,R0340,53492000.0
ErgoHestia,2020,S170102,C0040,R0340,3169013000.0
ErgoHestia,2020,S170102,C0050,R0340,978887000.0
ErgoHestia,2020,S170102,C0060,R0340,19884000.0
ErgoHestia,2020,S170102,C0070,R0340,814001000.0
ErgoHestia,2020,S170102,C0080,R0340,522320000.0
ErgoHestia,2020,S170102,C0090,R0340,141924000.0
ErgoHestia,2020,S170102,C0100,R0340,563000.0
ErgoHestia,2020,S170102,C0110,R0340,85991000.0
ErgoHestia,2020,S170102,C0120,R0340,76676000.0
ErgoHestia,2020,S170102,C0130,R0340,-44000.0
ErgoHestia,2020,S170102,C0140,R0340,13301000.0
ErgoHestia,2020,S170102,C0150,R0340,5905174000.0
ErgoHestia,2020,S230101,C0010,R0010,196581000.0
ErgoHestia,2020,S230101,C0020,R0010,196581000.0
ErgoHestia,2020,S230101,C0010,R0030,638381000.0
ErgoHestia,2020,S230101,C0020,R0030,638381000.0
ErgoHestia,2020,S230101,C0050,R0110,0.0
ErgoHestia,2020,S230101,C0010,R0130,1559870000.0
ErgoHestia,2020,S230101,C0020,R0130,1559870000.0
ErgoHestia,2020,S230101,C0010,R0140,407895000.0
ErgoHestia,2020,S230101,C0040,R0140,407895000.0
ErgoHestia,2020,S230101,C0050,R0140,0.0
ErgoHestia,2020,S230101,C0050,R0160,0.0
ErgoHestia,2020,S230101,C0050,R0180,0.0
ErgoHestia,2020,S230101,C0020,R0230,0.0
ErgoHestia,2020,S230101,C0010,R0290,2802727000.0
ErgoHestia,2020,S230101,C0020,R0290,2394832000.0
ErgoHestia,2020,S230101,C0040,R0290,407895000.0
ErgoHestia,2020,S230101,C0010,R0500,2802727000.0
ErgoHestia,2020,S230101,C0020,R0500,2394832000.0
ErgoHestia,2020,S230101,C0040,R0500,407895000.0
ErgoHestia,2020,S230101,C0050,R0500,0.0
ErgoHestia,2020,S230101,C0010,R0510,2802727000.0
ErgoHestia,2020,S230101,C0020,R0510,2394832000.0
ErgoHestia,2020,S230101,C0040,R0510,407895000.0
ErgoHestia,2020,S230101,C0010,R0540,2802727000.0
ErgoHestia,2020,S230101,C0020,R0540,2394832000.0
ErgoHestia,2020,S230101,C0040,R0540,407895000.0
ErgoHestia,2020,S230101,C0010,R0550,2560782000.0
ErgoHestia,2020,S230101,C0020,R0550,2394832000.0
ErgoHestia,2020,S230101,C0040,R0550,165950000.0
ErgoHestia,2020,S230101,C0010,R0580,1843890000.0
ErgoHestia,2020,S230101,C0010,R0600,829751000.0
ErgoHestia,2020,S230101,C0010,R0620,1.52
ErgoHestia,2020,S230101,C0010,R0640 |,3.0862
ErgoHestia,2020,S230101,C0060,R0700,2702971000.0
ErgoHestia,2020,S230101,C0060,R0720,308139000.0
ErgoHestia,2020,S230101,C0060,R0730,834962000.0
ErgoHestia,2020,S230101,C0060,R0760,1559870000.0
ErgoHestia,2020,S230101,C0060,R0780,85832000.0
ErgoHestia,2020,S230101,C0060,R0790,85832000.0
ErgoHestia,2020,S250121,C0110,R0010,222397000.0
ErgoHestia,2020,S250121,C0110,R0020,88178000.0
ErgoHestia,2020,S250121,C0110,R0030,33569000.0
ErgoHestia,2020,S250121,C0110,R0040,176946000.0
ErgoHestia,2020,S250121,C0110,R0050,1897318000.0
ErgoHestia,2020,S250121,C0110,R0060,-390296000.0
ErgoHestia,2020,S250121,C0110,R0070,0.0
ErgoHestia,2020,S250121,C0110,R0100,2028111000.0
ErgoHestia,2020,S250121,C0100,R0130,192375000.0
ErgoHestia,2020,S250121,C0100,R0140,0.0
ErgoHestia,2020,S250121,C0100,R0150,-376596000.0
ErgoHestia,2020,S250121,C0100,R0160,0.0
ErgoHestia,2020,S250121,C0100,R0200,1843890000.0
ErgoHestia,2020,S250121,C0100,R0210,0.0
ErgoHestia,2020,S250121,C0100,R0220,1843890000.0
ErgoHestia,2020,S250121,C0100,R0400,0.0
ErgoHestia,2020,S250121,C0100,R0410,0.0
ErgoHestia,2020,S250121,C0100,R0420,0.0
ErgoHestia,2020,S250121,C0100,R0430,0.0
ErgoHestia,2020,S250121,C0100,R0440,0.0
ErgoHestia,2021,S020102,C0010,R0510,6428908000.0
ErgoHestia,2021,S020102,C0010,R0520,6370466000.0
ErgoHestia,2021,S020102,C0010,R0530,0.0
ErgoHestia,2021,S020102,C0010,R0540,6259912000.0
ErgoHestia,2021,S020102,C0010,R0550,110554000.0
ErgoHestia,2021,S020102,C0010,R0560,58443000.0
ErgoHestia,2021,S020102,C0010,R0570,0.0
ErgoHestia,2021,S020102,C0010,R0580,57378000.0
ErgoHestia,2021,S020102,C0010,R0590,1064000.0
ErgoHestia,2021,S020102,C0010,R0600,802092000.0
ErgoHestia,2021,S020102,C0010,R0610,0.0
ErgoHestia,2021,S020102,C0010,R0620,0.0
ErgoHestia,2021,S020102,C0010,R0630,0.0
ErgoHestia,2021,S020102,C0010,R0640,0.0
ErgoHestia,2021,S020102,C0010,R0650,802092000.0
ErgoHestia,2021,S020102,C0010,R0660,0.0
ErgoHestia,2021,S020102,C0010,R0670,766662000.0
ErgoHestia,2021,S020102,C0010,R0680,35430000.0
ErgoHestia,2021,S020102,C0010,R0690,0.0
ErgoHestia,2021,S020102,C0010,R0700,0.0
ErgoHestia,2021,S020102,C0010,R0710,0.0
ErgoHestia,2021,S020102,C0010,R0720,0.0
ErgoHestia,2021,S020102,C0010,R0740,0.0
ErgoHestia,2021,S020102,C0010,R0750,61955000.0
ErgoHestia,2021,S020102,C0010,R0760,3432000.0
ErgoHestia,2021,S020102,C0010,R0770,0.0
ErgoHestia,2021,S020102,C0010,R0780,370347000.0
ErgoHestia,2021,S020102,C0010,R0790,0.0
ErgoHestia,2021,S020102,C0010,R0800,0.0
ErgoHestia,2021,S020102,C0010,R0810,233844000.0
ErgoHestia,2021,S020102,C0010,R0820,461000.0
ErgoHestia,2021,S020102,C0010,R0830,0.0
ErgoHestia,2021,S020102,C0010,R0840,233438000.0
ErgoHestia,2021,S020102,C0010,R0850,388699000.0
ErgoHestia,2021,S020102,C0010,R0870,388699000.0
ErgoHestia,2021,S020102,C0010,R0880,113867000.0
ErgoHestia,2021,S020102,C0010,R0900,8637043000.0
ErgoHestia,2021,S020102,C0010,R1000,2552852000.0
ErgoHestia,2021,S050102,C0010,R0110,22207000.0
ErgoHestia,2021,S050102,C0020,R0110,150264000.0
ErgoHestia,2021,S050102,C0030,R0110,2620541000.0
ErgoHestia,2021,S050102,C0040,R0110,1780885000.0
ErgoHestia,2021,S050102,C0050,R0110,36575000.0
ErgoHestia,2021,S050102,C0060,R0110,1361119000.0
ErgoHestia,2021,S050102,C0070,R0110,355477000.0
ErgoHestia,2021,S050102,C0080,R0110,168257000.0
ErgoHestia,2021,S050102,C0090,R0110,1186000.0
ErgoHestia,2021,S050102,C0100,R0110,244709000.0
ErgoHestia,2021,S050102,C0110,R0110,69479000.0
ErgoHestia,2021,S050102,C0150,R0110,6810698000.0
ErgoHestia,2021,S050102,C0010,R0120,110746000.0
ErgoHestia,2021,S050102,C0020,R0120,112120000.0
ErgoHestia,2021,S050102,C0030,R0120,35448000.0
ErgoHestia,2021,S050102,C0040,R0120,5913000.0
ErgoHestia,2021,S050102,C0050,R0120,443000.0
ErgoHestia,2021,S050102,C0060,R0120,170567000.0
ErgoHestia,2021,S050102,C0070,R0120,29618000.0
ErgoHestia,2021,S050102,C0080,R0120,0.0
ErgoHestia,2021,S050102,C0090,R0120,0.0
ErgoHestia,2021,S050102,C0100,R0120,337000.0
ErgoHestia,2021,S050102,C0110,R0120,161924000.0
ErgoHestia,2021,S050102,C0150,R0120,627115000.0
ErgoHestia,2021,S050102,C0120,R0130,2145000.0
ErgoHestia,2021,S050102,C0140,R0130,160000.0
ErgoHestia,2021,S050102,C0150,R0130,2305000.0
ErgoHestia,2021,S050102,C0020,R0140,214000.0
ErgoHestia,2021,S050102,C0030,R0140,189868000.0
ErgoHestia,2021,S050102,C0040,R0140,10626000.0
ErgoHestia,2021,S050102,C0050,R0140,5287000.0
ErgoHestia,2021,S050102,C0060,R0140,302626000.0
ErgoHestia,2021,S050102,C0070,R0140,45275000.0
ErgoHestia,2021,S050102,C0080,R0140,87893000.0
ErgoHestia,2021,S050102,C0090,R0140,197000.0
ErgoHestia,2021,S050102,C0100,R0140,20000.0
ErgoHestia,2021,S050102,C0110,R0140,43599000.0
ErgoHestia,2021,S050102,C0120,R0140,311000.0
ErgoHestia,2021,S050102,C0130,R0140,0.0
ErgoHestia,2021,S050102,C0140,R0140,94000.0
ErgoHestia,2021,S050102,C0150,R0140,686009000.0
ErgoHestia,2021,S050102,C0010,R0200,132952000.0
ErgoHestia,2021,S050102,C0020,R0200,262170000.0
ErgoHestia,2021,S050102,C0030,R0200,2466121000.0
ErgoHestia,2021,S050102,C0040,R0200,1776172000.0
ErgoHestia,2021,S050102,C0050,R0200,31731000.0
ErgoHestia,2021,S050102,C0060,R0200,1229060000.0
ErgoHestia,2021,S050102,C0070,R0200,339820000.0
ErgoHestia,2021,S050102,C0080,R0200,80364000.0
ErgoHestia,2021,S050102,C0090,R0200,988000.0
ErgoHestia,2021,S050102,C0100,R0200,245026000.0
ErgoHestia,2021,S050102,C0110,R0200,187804000.0
ErgoHestia,2021,S050102,C0120,R0200,1835000.0
ErgoHestia,2021,S050102,C0130,R0200,0.0
ErgoHestia,2021,S050102,C0140,R0200,67000.0
ErgoHestia,2021,S050102,C0150,R0200,6754110000.0
ErgoHestia,2021,S050102,C0010,R0210,25180000.0
ErgoHestia,2021,S050102,C0020,R0210,169770000.0
ErgoHestia,2021,S050102,C0030,R0210,2586069000.0
ErgoHestia,2021,S050102,C0040,R0210,1669687000.0
ErgoHestia,2021,S050102,C0050,R0210,34762000.0
ErgoHestia,2021,S050102,C0060,R0210,1099130000.0
ErgoHestia,2021,S050102,C0070,R0210,346257000.0
ErgoHestia,2021,S050102,C0080,R0210,143324000.0
ErgoHestia,2021,S050102,C0090,R0210,1169000.0
ErgoHestia,2021,S050102,C0100,R0210,203768000.0
ErgoHestia,2021,S050102,C0110,R0210,109919000.0
ErgoHestia,2021,S050102,C0150,R0210,6389034000.0
ErgoHestia,2021,S050102,C0010,R0220,75468000.0
ErgoHestia,2021,S050102,C0020,R0220,77021000.0
ErgoHestia,2021,S050102,C0030,R0220,40450000.0
ErgoHestia,2021,S050102,C0040,R0220,4689000.0
ErgoHestia,2021,S050102,C0050,R0220,475000.0
ErgoHestia,2021,S050102,C0060,R0220,141246000.0
ErgoHestia,2021,S050102,C0070,R0220,22364000.0
ErgoHestia,2021,S050102,C0080,R0220,0.0
ErgoHestia,2021,S050102,C0090,R0220,0.0
ErgoHestia,2021,S050102,C0100,R0220,357000.0
ErgoHestia,2021,S050102,C0110,R0220,115118000.0
ErgoHestia,2021,S050102,C0150,R0220,477188000.0
ErgoHestia,2021,S050102,C0120,R0230,1807000.0
ErgoHestia,2021,S050102,C0140,R0230,159000.0
ErgoHestia,2021,S050102,C0150,R0230,1966000.0
ErgoHestia,2021,S050102,C0020,R0240,901000.0
ErgoHestia,2021,S050102,C0030,R0240,187394000.0
ErgoHestia,2021,S050102,C0040,R0240,10093000.0
ErgoHestia,2021,S050102,C0050,R0240,4631000.0
ErgoHestia,2021,S050102,C0060,R0240,307510000.0
ErgoHestia,2021,S050102,C0070,R0240,38958000.0
ErgoHestia,2021,S050102,C0080,R0240,77727000.0
ErgoHestia,2021,S050102,C0090,R0240,349000.0
ErgoHestia,2021,S050102,C0100,R0240,206000.0
ErgoHestia,2021,S050102,C0110,R0240,47554000.0
ErgoHestia,2021,S050102,C0120,R0240,157000.0
ErgoHestia,2021,S050102,C0130,R0240,0.0
ErgoHestia,2021,S050102,C0150,R0240,675573000.0
ErgoHestia,2021,S050102,C0010,R0300,100648000.0
ErgoHestia,2021,S050102,C0020,R0300,245890000.0
ErgoHestia,2021,S050102,C0030,R0300,2439125000.0
ErgoHestia,2021,S050102,C0040,R0300,1664283000.0
ErgoHestia,2021,S050102,C0050,R0300,30605000.0
ErgoHestia,2021,S050102,C0060,R0300,932867000.0
ErgoHestia,2021,S050102,C0070,R0300,329663000.0
ErgoHestia,2021,S050102,C0080,R0300,65596000.0
ErgoHestia,2021,S050102,C0090,R0300,819000.0
ErgoHestia,2021,S050102,C0100,R0300,203919000.0
ErgoHestia,2021,S050102,C0110,R0300,177483000.0
ErgoHestia,2021,S050102,C0120,R0300,1651000.0
ErgoHestia,2021,S050102,C0140,R0300,66000.0
ErgoHestia,2021,S050102,C0150,R0300,6192615000.0
ErgoHestia,2021,S050102,C0010,R0310,8269000.0
ErgoHestia,2021,S050102,C0020,R0310,18616000.0
ErgoHestia,2021,S050102,C0030,R0310,1408867000.0
ErgoHestia,2021,S050102,C0040,R0310,1114666000.0
ErgoHestia,2021,S050102,C0050,R0310,15435000.0
ErgoHestia,2021,S050102,C0060,R0310,409155000.0
ErgoHestia,2021,S050102,C0070,R0310,172797000.0
ErgoHestia,2021,S050102,C0080,R0310,40589000.0
ErgoHestia,2021,S050102,C0090,R0310,220000.0
ErgoHestia,2021,S050102,C0100,R0310,124368000.0
ErgoHestia,2021,S050102,C0110,R0310,2218000.0
ErgoHestia,2021,S050102,C0140,R0310,3315198000.0
ErgoHestia,2021,S050102,C0010,R0320,552000.0
ErgoHestia,2021,S050102,C0020,R0320,266000.0
ErgoHestia,2021,S050102,C0030,R0320,21731000.0
ErgoHestia,2021,S050102,C0040,R0320,2259000.0
ErgoHestia,2021,S050102,C0060,R0320,55284000.0
ErgoHestia,2021,S050102,C0070,R0320,8076000.0
ErgoHestia,2021,S050102,C0080,R0320,0.0
ErgoHestia,2021,S050102,C0090,R0320,0.0
ErgoHestia,2021,S050102,C0100,R0320,259000.0
ErgoHestia,2021,S050102,C0110,R0320,8600000.0
ErgoHestia,2021,S050102,C0140,R0320,97025000.0
ErgoHestia,2021,S050102,C0130,R0330,-2452000.0
ErgoHestia,2021,S050102,C0140,R0330,-2452000.0
ErgoHestia,2021,S050102,C0020,R0340,400000.0
ErgoHestia,2021,S050102,C0030,R0340,96739000.0
ErgoHestia,2021,S050102,C0040,R0340,18859000.0
ErgoHestia,2021,S050102,C0050,R0340,1476000.0
ErgoHestia,2021,S050102,C0060,R0340,110474000.0
ErgoHestia,2021,S050102,C0070,R0340,35498000.0
ErgoHestia,2021,S050102,C0080,R0340,26416000.0
ErgoHestia,2021,S050102,C0090,R0340,-1000.0
ErgoHestia,2021,S050102,C0100,R0340,13000.0
ErgoHestia,2021,S050102,C0110,R0340,-900000.0
ErgoHestia,2021,S050102,C0120,R0340,0.0
ErgoHestia,2021,S050102,C0130,R0340,-1500000.0
ErgoHestia,2021,S050102,C0140,R0340,287475000.0
